"CUSTOMER","BU","NSB_LAST","COST","NETBOOK","NOOFMFGR","INV_QTY","NOOFMTHPURCHASE","NOOFMTHPURCHASE_Q4","NOOFPART","NOOFAPFC3","CUST_LOSS","FSO","BSO"
"WFE TECHNOLOGY CORP/SPECIALTY-GREATERCHINA-RESELLER","SPECIALTY-GREATERCHINA-RESELLER",1489.6,1302.0084,0,1,1960,1,0,1,1,0,0,0
"HONGKONG HDCVT TECHNOLOGY/BRANCH-SHENZHEN2","BRANCH-SHENZHEN2",11532,10662.135,506,4,140500,4,0,4,4,0,0,0
"SUREGUARD PTY LTD/BRANCH-ANZ","BRANCH-ANZ",2247.65790268963,1796.27530976126,2247.65790268963,1,5000,1,0,1,1,0,0,0
"ELECTA INDUSTRIAL CO., LTD./BRANCH-HONGKONG1","BRANCH-HONGKONG1",208010.6397752584381,175210.2417672305,41114.902809084300013,16,2021500,12,3,38,14,0,0,0
"BEIJING YUANYIXIN TECHNOLOGY CO.,LTD/BRANCH-BEIJING2","BRANCH-BEIJING2",4100,3531.85,0,1,2500,1,0,1,1,0,0,0
"CHONGQING DONGFANGYUBO TECHNOLOGY CO.,LTD./BRANCH-CHINA-CENTRALWEST","BRANCH-CHINA-CENTRALWEST",5232,4761.61,5232,2,119500,1,1,5,2,0,0,0
"RICH VALLEY TECHNOLOGIES LIMIT/BRANCH-SHENZHEN1","BRANCH-SHENZHEN1",10260,8954.415,5665,3,21000,5,1,3,3,0,0,0
"NANJING TALENT ELECTRONICS & TECHNOLOGY CO.,LTD./SPECIALTY-SEED-CENTRAL-NORTH","SPECIALTY-SEED-CENTRAL-NORTH",81240.48,74373.14136,72433.68,1,22152,6,0,3,2,1,0,0
"LST/BRANCH-KOREA1","BRANCH-KOREA1",14384.8125994241,11757.09510700744,-3432.718069000565,1,10000,2,0,1,1,0,0,0
"DYNAMIC C4 PTE LTD/BRANCH-SINGAPORE","BRANCH-SINGAPORE",2130,1888.85,95,1,12,2,0,2,1,1,0,0
"HANSOL NEXG CO., LTD./BRANCH-KOREA1","BRANCH-KOREA1",10348.8,8624.43456,0,1,672,1,0,1,1,0,0,0
"UNIFLEX TECHNOLOGY INC./BRANCH-HSINCHU/KH","BRANCH-HSINCHU/KH",2149,2079.47,0,2,49000,3,1,3,2,1,0,0
"HARBIN XIANFENG ELECTROMECHANICAL TECHNOLOGY DEVELOPMENT CO.,LTD/BRANCH-CHINA-NORTHEAST","BRANCH-CHINA-NORTHEAST",12198.48470695175,10190.338,9500,2,54600,3,1,2,2,1,0,0
"SHANXI UNIVERSITY/BRANCH-BEIJING1","BRANCH-BEIJING1",1863.37608679822,1585.94845991408,0,1,30,1,0,1,1,0,0,0
"XI'AN KESHENG ELECTRONICS TECHNOLOGIES CO.,LTD/BRANCH-CHINA-CENTRALWEST","BRANCH-CHINA-CENTRALWEST",23445,22731.75,0,1,90,1,0,1,1,1,0,0
"SHENZHEN ARESWATT NEW ENERGY CO.,LTD./BRANCH-SHENZHEN1","BRANCH-SHENZHEN1",15429.089243422884,11758.784480154479,464.3832816073292,2,1250,2,1,4,1,0,0,0
"SHENZHEN HUISHENG ELECTRONICS/BRANCH-TAIPEI1","BRANCH-TAIPEI1",19929,19195.912,19929,2,439800,3,2,4,1,1,0,0
"SHANGHAI B&A CO., LTD/ALTERA-TEAM","ALTERA-TEAM",9899.55360044143,8769.25618466632,-310.979001256858,1,780,1,0,2,1,0,0,0
"VISUALITE ELECTRONICS¿SHENZHEN¿CO.,LTD./BRANCH-SHENZHEN1","BRANCH-SHENZHEN1",5643.662811763995,4805.329959538619,5643.662811763995,1,102500,2,2,1,1,0,0,0
"SHANGHAI INEK ELECTRONICS CO.,LTD./BRANCH-SHANGHAI2","BRANCH-SHANGHAI2",47850,43645.05,89475,1,25000,1,0,1,1,0,0,0
"SHANGHAI BROSHIELD INTELLIGENT TECHNOLOGY CO.,LTD./BRANCH-SHANGHAI1","BRANCH-SHANGHAI1",30393.6453722832,19321.89378602106,29485.4849723461265,1,83450,7,1,1,1,1,0,0
"SHENZHEN PERFECTING ELECTRICAL CO.,LTD/BRANCH-SHENZHEN2","BRANCH-SHENZHEN2",13170,12502.95,13170,1,3000,1,0,1,1,0,0,0
"TRUEWIDE CO., LTD/BRANCH-KOREA1","BRANCH-KOREA1",390181.3799383791,361269.23799705667,72321.814195870504,1,404500,6,1,5,1,1,0,0
"SHANDONG DISHENG ELECTRONICS CO.,LTD./BRANCH-CHINA-NORTHEAST","BRANCH-CHINA-NORTHEAST",6030,5661.807,6030,2,3300,2,0,2,2,0,0,0
"POWERLEADER SOFTWARE DEVELOPMENT CO., LTD./ALTERA-TEAM","ALTERA-TEAM",10370.5042728746,8459.43575954029,10370.5042728746,1,1350,1,0,1,1,0,0,0
"SHENZHEN SEN YUAN TECHNOLOGY ELECTRONICS CO.,LTD./BRANCH-SHENZHEN1","BRANCH-SHENZHEN1",11875,10646.65,11875,1,95000,1,1,1,1,1,0,0
"XI'AN INTERNATIONAL INSTRUMENT MEASURE&CONTROL EQUIPMENT CO.,LTD/BRANCH-CHINA-CENTRALWEST","BRANCH-CHINA-CENTRALWEST",7050,6059.013,7050,1,300,1,1,1,1,1,0,0
"EASTERN TECH DEVELOPMENT CO/SPECIALTY-GREATERCHINA-RESELLER","SPECIALTY-GREATERCHINA-RESELLER",170677.73,160728.35255,2357.44,5,3600,6,2,21,12,0,0,0
"YST CORP./SPECIALTY-EXCELTECH","SPECIALTY-EXCELTECH",250000,247401,0,1,1,1,1,1,1,1,0,0
"APPRO TECHNOLOGY INC./BRANCH-TAIPEI1","BRANCH-TAIPEI1",6286,5912.885,1772,3,30500,5,0,4,4,0,0,0
"SHANGHAI DELCO ELECTRONICS & INSTRUMENTATION CO.,LTD./BRANCH-SHANGHAI2","BRANCH-SHANGHAI2",15599.6891677890657,12540.531997560277,1984.0452440169947,3,30000,4,2,9,7,0,0,0
"CAL-ON INDUSTRIES LTD/BRANCH-INDIA","BRANCH-INDIA",2092.8,1890.312,0,1,480,1,0,1,1,1,0,0
"HEBEI ELECTRIC MOTOR CO., LTD./BRANCH-BEIJING1","BRANCH-BEIJING1",9532.15282486129,7966.92,-39.4779246778971,1,6000,2,0,1,1,1,0,0
"SHENZHEN ZENBON TECHNOLOGY CO.,LTD/BRANCH-SHENZHEN2","BRANCH-SHENZHEN2",123575,107818.5424804798,117875,1,91000,7,1,10,1,1,0,0
"HONG KONG RF STAR ELECTRONICS CO., LIMITED/BRANCH-HONGKONG1","BRANCH-HONGKONG1",31288,30139.9005,31288,1,30002,2,1,3,1,0,0,0
"WU XI WEIDA ELECTRONIC TECHNOL/BRANCH-SHANGHAI1","BRANCH-SHANGHAI1",19625,17662.85,3375,2,5000,2,1,2,2,1,0,0
"BEIJING POWERVISION ROBOT CO.,LTD/SPECIALTY-SEED-CENTRAL-NORTH","SPECIALTY-SEED-CENTRAL-NORTH",3963.1621428264542,3375.8082347890861,1946.89117358431146,1,308,2,1,3,1,1,0,0
"BEIJING GUANCHI TECHNOLOGY CO./BRANCH-BEIJING2","BRANCH-BEIJING2",6089,5620.3939,1584,2,21607,4,2,2,2,0,0,0
"SUZHOU WINWAY ELECTRONICS TECHNOLOGY CO.,LTD./BRANCH-SUZHOU","BRANCH-SUZHOU",10747.302652675149,8269.07402731173,367.565978093068,4,32300,5,2,5,4,1,0,0
"SHANGHAI ANQING MEDICAL INSTRUMENT CO.,LTD/BRANCH-SHANGHAI1","BRANCH-SHANGHAI1",18000,17911.47,18000,1,1500,1,0,1,1,1,0,0
"BEIJING RUN ZE RUI FENG/BRANCH-BEIJING1","BRANCH-BEIJING1",5094.852963064869,4289.608886866849,0,2,51000,2,0,2,2,0,0,0
"TIANJIN AOMEI AUTOCONTROL SYST/BRANCH-SHENZHEN1","BRANCH-SHENZHEN1",2908.88407580272,2669.42,0,1,2000,2,1,1,1,1,0,0
"CENTURY CONCEPT (SHENZHEN) LIMITED/BRANCH-HONGKONG2","BRANCH-HONGKONG2",42493.195671918484,39845.878637209503,20223.95115473256132,7,430000,10,3,11,5,1,0,0
"SHENZHEN DIFFIND ELECTRONICS CO., LTD./BRANCH-SHENZHEN1","BRANCH-SHENZHEN1",5576.87208482093,4600.43547123139,5576.87208482093,1,150000,2,0,1,1,0,0,0
"INVENGO INFORMATION TECHNOLOG/BRANCH-SHENZHEN2","BRANCH-SHENZHEN2",33140.44771854894,29339.951073384015,380.955370485133,6,111070,6,2,17,11,1,0,0
"YANTAI ZAMG ELECTRONIC CO.,LTD/BRANCH-CHINA-NORTHEAST","BRANCH-CHINA-NORTHEAST",10263.53109169012,8706.839102947711,31633.13109169012,3,28080,3,1,3,3,1,0,0
"COMPUCASE ENTERPRISE CO., LTD./BRANCH-HSINCHU/KH","BRANCH-HSINCHU/KH",4638.857179272674,3877.087943595699,821.071191675363,1,6794,2,1,2,1,1,0,0
"DONGGUAN LILONG BATTERY TECHNOLOGY CO., LTD/BRANCH-CHINASOUTH","BRANCH-CHINASOUTH",4153.22,3394.8938,-18.12,5,8800,1,0,6,6,0,0,0
"SHENZHEN RAPID COMMUNICATION TECHNOLOGY CO.,LTD/BRANCH-SHENZHEN1","BRANCH-SHENZHEN1",20826.8718575556,16387.3553742567,23647.51940210144,2,456000,3,0,2,2,0,0,0
"SHENZHEN OSDAUTO EQUIPMENT CO.,LTD/BRANCH-SHENZHEN1","BRANCH-SHENZHEN1",5500,5370.5,5500,1,10000,1,1,1,1,0,0,0
"GUANGZHOU VIDEO-STAR ELECTRONICS INDUSTRIAL CO.,LTD./SPECIALTY-SEED-SOUTH","SPECIALTY-SEED-SOUTH",9266.04614520666,9088.5786265873,9266.04614520666,1,2000,1,0,1,1,0,0,0
"HANGZHOU XIANGYUAN ELEC&TECH/BRANCH-SHANGHAI1","BRANCH-SHANGHAI1",8170.76523876724,6963.11740337779,8170.76523876724,1,3000,1,0,1,1,1,0,0
"SUPCON GROUP/BRANCH-ZHEJIANG/FUJIAN","BRANCH-ZHEJIANG/FUJIAN",6116.5,5169.5185,4872,2,2450,3,1,3,2,1,0,0
"ZHEJIANG  ACCEMA ELECTRONICS CO.,LTD/BRANCH-ZHEJIANG/FUJIAN","BRANCH-ZHEJIANG/FUJIAN",18373.7398990813445,13253.0444504036769,94802.9636140861433,5,108220,3,3,13,6,1,0,0
"GUANGZHOU MEDIACOMM ELECTRONIC TECHNOLOGY LTD/SPECIALTY-SEED-SOUTH","SPECIALTY-SEED-SOUTH",51268.9,47507.74316,-12606.8,4,25497,5,0,11,8,0,0,0
"SHANGHAI HAO FAN ELECTRONICS TECHNOLOGY CO.,LTD./SPECIALTY-PSG","SPECIALTY-PSG",7833.14897828491,5959.30604878616,0,1,30000,1,0,1,1,0,0,0
"SUZHOU MOONSTARLED CO., LTD./BRANCH-SUZHOU","BRANCH-SUZHOU",2828.463104881643,1993.788524606628,2078.054321887016,1,4000,2,0,2,1,1,0,0
"XI`AN PRECISE MEASUREMENT& CONTROL .,LTD/BRANCH-CHINA-CENTRALWEST","BRANCH-CHINA-CENTRALWEST",194890.5,154490.0625,194890.5,1,12105,1,1,1,1,0,0,0
"TAITEK COMPONENTS CO., LTD./BRANCH-TAIPEI1","BRANCH-TAIPEI1",22022,17452.5351,0,1,10010,1,0,1,1,1,0,0
"HONGKONG WIN-WIN TECHNOLOGY LI/SPECIALTY-GREATERCHINA-RESELLER","SPECIALTY-GREATERCHINA-RESELLER",67899.9,67103.94,0.000000000004093,1,2397000,2,0,2,1,0,0,0
"TIANJIN WORTH EYE TECHNOLOGY/SPECIALTY-SEED-CENTRAL-NORTH","SPECIALTY-SEED-CENTRAL-NORTH",15166.909829879484,12118.50628529112,12897.3077055318998,2,87,5,0,9,3,0,0,0
"DONGGUAN RONGWEN LIGHTING ELETRIC CO.,LTD/BRANCH-SHENZHEN1","BRANCH-SHENZHEN1",1375.62906551283,1080.135,0,1,2250,1,0,1,1,0,0,0
"SHENZHEN PROGRESS & WIN TECHNOLOGY CO LTD/SPECIALTY-SEED-SOUTH","SPECIALTY-SEED-SOUTH",364111.4,328691.25144,274610.200000000001478,1,104508,11,3,11,2,1,0,0
"081 ELECTRONIC GROUP CO., LTD./SPECIALTY-SEED-CENTRAL-NORTH","SPECIALTY-SEED-CENTRAL-NORTH",1565.04498716171,1384.9343924156,1565.04498716171,1,3,1,0,1,1,0,0,0
"CHENGDU OUTWITCOM CO., LTD/BRANCH-CHINA-CENTRALWEST","BRANCH-CHINA-CENTRALWEST",5794.03932460725,5634.423,4709.1124293279143,2,891015,2,2,2,2,0,0,0
"QUEST PAYMENT SYSTEMS PTY LTD/BRANCH-ANZ","BRANCH-ANZ",1213.7451358511569,1086.128009735002,-38.983037820100208,2,62,3,0,4,3,0,0,0
"ASA TECHNOLOGY CO., LTD/BRANCH-SHENZHEN3","BRANCH-SHENZHEN3",1104,911.5104,0,1,960,1,1,1,1,1,0,0
"SHANGHAI MAITENG ELECTRONICS/BRANCH-SHANGHAI1","BRANCH-SHANGHAI1",2658.914834908698,2224.846680938279,1082.06179351922,1,15000,3,1,1,1,0,0,0
"SHENZHEN KENXEN ELECTRONIC LIMITED/BRANCH-SHENZHEN1","BRANCH-SHENZHEN1",20029.224976293594,17274.31074072286,16558.9869406672946,3,80000,4,0,3,3,0,0,0
"DONGGUAN ZHIFENG ELECTROMECHANICAL TECHNOLOGY CO.,LTD/BRANCH-SHENZHEN1","BRANCH-SHENZHEN1",9028.555074801997,7837.007812261662,0,2,27500,2,0,7,2,0,0,0
"SHENZHEN GYE TECH CO., LTD/BRANCH-CHINASOUTH","BRANCH-CHINASOUTH",88881.56,82882.94456,211825,1,102028,2,2,5,4,1,0,0
"RF TECHNOLOGY PTY LTD/BRANCH-ANZ","BRANCH-ANZ",61058.23,45325.9132736633206,11538.179999999999996,16,261253,8,2,35,17,1,0,0
"GUANGZHOU EHANG TELECOM TECHNOLOGY CO., LTD./BRANCH-CHINASOUTH","BRANCH-CHINASOUTH",12245,11562.4146,0,4,2980,4,1,5,4,1,0,0
"XIAMEN SEEHOM TECHNOLOGY CO.,LTD/BRANCH-ZHEJIANG/FUJIAN","BRANCH-ZHEJIANG/FUJIAN",280143.6,247295.48952,151999.999999999988636,1,169784,7,1,1,1,1,0,0
"ANICS/BRANCH-KOREA1","BRANCH-KOREA1",23614.784991773481,16313.898118566884,18423.29643821610502,2,162500,9,1,5,4,1,0,0
"HEECOMPONENT/SPECIALTY-EXCELTECH","SPECIALTY-EXCELTECH",3072.92985318108,2621.37112561174,3072.92985318108,1,850,1,0,1,1,1,0,0
"SOUTH WOLD ENTERPRISES CO., LT/BRANCH-TAIPEI1","BRANCH-TAIPEI1",8160,6981.12,0.000000000000682,1,24000,2,0,1,1,0,0,0
"PRECISE NETWORKS/BRANCH-INDIA","BRANCH-INDIA",2178.48264626342,2009.3087986667,-24.2784535874343,1,20,1,1,1,1,1,0,0
"CHANGSHA GUANGRUN ELECTRIC EQUIPMENT CO.,LTD/BRANCH-SHANGHAI1","BRANCH-SHANGHAI1",27507.36,26006.91254,-0.000000000001819,2,22041,4,2,3,2,1,0,0
"ZHUHAI TITANS TECHNOLOGY CO.,L/BRANCH-CHINASOUTH","BRANCH-CHINASOUTH",2689.577818430258,2278.0811049735692,0,1,2250,1,1,7,2,0,0,0
"SEA AIR AND LAND COMMUNICATION/BRANCH-ANZ","BRANCH-ANZ",1681.6396657882393,980.3175332816863,574.5701292144233,3,7735,5,1,4,2,1,0,0
"AZROAD TECHNOLOGY CO.,LTD/BRANCH-SHENZHEN1","BRANCH-SHENZHEN1",5834.4,5467.2,5834.4,1,102000,1,1,1,1,0,0,0
"SHENZHEN BAORONG ELECTRONICS COMPANY LIMITED/SPECIALTY-GREATERCHINA-RESELLER","SPECIALTY-GREATERCHINA-RESELLER",4391.1,4211.52,4391.1,1,123000,2,0,1,1,0,0,0
"JENN FENG INDUSTRIAL CO., LTD./BRANCH-TAIPEI2","BRANCH-TAIPEI2",122598,112208.08,98450,2,114800,11,3,5,2,1,0,0
"STELLA ELECTRICAL APPLIANCES C/BRANCH-SHENZHEN1","BRANCH-SHENZHEN1",6130,5609.17,2680,2,6500,2,1,2,2,0,0,0
"ASIAN ELECTRONIC MAN.SERVICES/BRANCH-ANZ","BRANCH-ANZ",16201,13466.90659,15700,1,10002,2,0,3,1,0,0,0
"LERO INTERNATIONAL LIMITED/BRANCH-SHENZHEN2","BRANCH-SHENZHEN2",12570,11650.42,8280,1,25000,4,0,2,1,0,0,0
"SHENZHEN RONGDE WEIYE ELECTRONICS CO.,LTD/BRANCH-SHENZHEN1","BRANCH-SHENZHEN1",6510,6181.8,6510,1,3000,1,0,1,1,0,0,0
"HANGZHOU REBOTECH CO.,LTD./SPECIALTY-SEED-CENTRAL-NORTH","SPECIALTY-SEED-CENTRAL-NORTH",6721.12,6347.91696,-0.000000000000568,1,1904,1,0,1,1,1,0,0
"DAEMYUNG SEMICONDUCTOR/BRANCH-KOREA1","BRANCH-KOREA1",15365.8311198370227,12923.4255875093756,2244.13532358597052,4,87500,9,2,8,6,1,0,0
"WORKBEEE BEIJING/BRANCH-BEIJING2","BRANCH-BEIJING2",33025,27086.6325,28810,3,21650,5,0,3,3,0,0,0
"CHENGDU FOURIER INFORMATION TECHNOLOGY CO., LTD./BRANCH-CHINA-CENTRALWEST","BRANCH-CHINA-CENTRALWEST",8780,7906.92,0,1,44000,1,0,3,1,0,0,0
"BEL FUSE/BRANCH-ZHEJIANG/FUJIAN","BRANCH-ZHEJIANG/FUJIAN",30215,28785.7725,5675,5,112750,8,0,10,5,0,0,0
"CYBERCOM SYSTEM LIMITED/BRANCH-HONGKONG1","BRANCH-HONGKONG1",8850,7519.05,5900,1,300,2,0,1,1,0,0,0
"FUJIKURA ASIA LIMITED/BRANCH-SINGAPORE","BRANCH-SINGAPORE",18400,16135.6,0,1,4000,1,0,1,1,0,0,0
"XINGTAI XIANFENG ULTRASONIC ELECTRONIC CO.,LTD./BRANCH-BEIJING1","BRANCH-BEIJING1",47093.581929606688,39405.555390458665014,-179.633161419297987,4,31037,5,1,13,5,1,0,0
"KOREA TECHNO ELECTRONICS INDUSTRY CO.,LTD/SPECIALTY-EXCELTECH","SPECIALTY-EXCELTECH",12000,11083.568,-1983.999999999999,1,1600,1,1,2,1,1,0,0
"NANJING PUIETEL I.O.T TECHNOLOGY CO.,LTD/BRANCH-NANJING","BRANCH-NANJING",14993.939802742318,12935.755426050155,1241.57191705048926,4,154500,4,1,11,5,1,0,0
"SHENZHEN FUNPOWER GENERAL TECHNOLOGY CO.,LTD/BRANCH-SHENZHEN1","BRANCH-SHENZHEN1",30418.7227182162,29483.74,30418.7227182162,1,26000,1,0,1,1,0,0,0
"AMPHENOL-TFC(CHANGZHOU)COMMUNICATION EQUIPMENT CO.,LTD./SPECIALTY-PSG","SPECIALTY-PSG",2263.629078298304,1913.203411861395,1208.158466505823,1,13720,2,0,1,1,0,0,0
"ACTON TECHNOLOGY PTE LTD/BRANCH-SINGAPORE","BRANCH-SINGAPORE",123066.3,114094.736,88150.200000000000057,13,2966430,10,2,17,12,1,0,0
"SHENZHEN GOSPELL SMART-HOME ELECTRONIC CO.,LTD./SPECIALTY-SEED-SOUTH","SPECIALTY-SEED-SOUTH",11110.85495482923,10286.15118639696,7254.74457948904,1,5550,3,0,1,1,1,0,0
"HANGZHOU HOLLYSYS AUTOMATION CO.,LTD./BRANCH-BEIJING2","BRANCH-BEIJING2",88588.920668111164,80305.556641279568,64712.20078232556724,1,56470,5,3,15,6,1,0,0
"YAZAKI INDIA LTD/SPECIALTY-PSG","SPECIALTY-PSG",1065.81,488.856,301.1,1,14050,2,0,3,2,0,0,0
"BEIJING YUANDA INNOVATION TECHNOLOGY CO.,LTD SHENZHEN NANSHAN BRANCH/BRANCH-SHENZHEN1","BRANCH-SHENZHEN1",7059.8,6118.83,2509.8,2,142000,2,2,4,3,1,0,0
"DIONICS TRADING CORPORATION/BRANCH-TAIPEI1","BRANCH-TAIPEI1",90659.3,77523.80534,4845,3,125913,9,2,48,14,1,0,0
"QINGDAO RUIJIEZHINENG YIQI CO.,LTD/BRANCH-CHINA-NORTHEAST","BRANCH-CHINA-NORTHEAST",9189.61293311722,8501.67582189058,2719.9856035352766,3,130357,3,1,3,3,1,0,0
"ATOP TECHNOLOGY CO., LTD./BRANCH-SHENZHEN1","BRANCH-SHENZHEN1",18000,17348.475,10800,1,7500,3,2,2,2,1,0,0
"BISTOS CO., LTD./BRANCH-KOREA1","BRANCH-KOREA1",21600,19822.2,13470,1,24000,5,1,1,1,0,0,0
"TECHSOURCE ELECTRONICS HONGKONG LIMITED/BRANCH-SHENZHEN1","BRANCH-SHENZHEN1",5065,4407.935,5065,2,46000,1,0,2,2,0,0,0
"MEILOON INDUSTRIAL CO., LTD./BRANCH-TAIPEI1","BRANCH-TAIPEI1",2204.6,2475.38356,1086.8,3,660,4,3,4,4,1,0,0
"NEXT GEN INDUSTRIES PVT. LTD./BRANCH-INDIA","BRANCH-INDIA",4560,3961.104,4560,1,2400,1,0,1,1,0,0,0
"SICHUAN HONGWEI TECHNOLOGY  CO. LTD./SPECIALTY-SEED-CENTRAL-NORTH","SPECIALTY-SEED-CENTRAL-NORTH",8826,8422.38807,-500,1,6213,2,0,2,1,0,0,0
"WUHAN HAIKUO ME TECHNOLOGY/BRANCH-CHINA-CENTRALWEST","BRANCH-CHINA-CENTRALWEST",108864,97928.532,-5280,2,2208,3,0,3,2,1,0,0
"CHINA INFORMATION & ELECTRONIC DEVELOPMENT INC.LTD.,HEFEI/BRANCH-NANJING","BRANCH-NANJING",134400,129779.2656,26880,1,480,2,0,1,1,1,0,0
"EBWISE TECHNOLOGY CORPORATION/BRANCH-TAIPEI1","BRANCH-TAIPEI1",102509,98729.31,63137,2,133000,8,1,4,3,1,0,0
"ZHONG SHOU COMPANY LIMITED/BRANCH-HONGKONG1","BRANCH-HONGKONG1",9168,8103.456,0,2,241440,2,0,2,2,1,0,0
"IAN-MING CABLE SOLUTIONS LTD/BRANCH-HONGKONG1","BRANCH-HONGKONG1",2688,2055.648,0,1,6720,2,1,1,1,1,0,0
"FREQUENCY ELECTRONICS INC/BRANCH-BEIJING1","BRANCH-BEIJING1",9750,8865,0,1,37500,3,0,1,1,0,0,0
"HASTECH/BRANCH-KOREA1","BRANCH-KOREA1",3211.25728443312,2857.12456816834,3211.25728443312,1,3000,1,0,1,1,0,0,0
"BEIJING HUAKEBOCHUANG TECHNOLOGY CO.,LTD/BRANCH-BEIJING1","BRANCH-BEIJING1",6125,5067,0,1,1000,1,0,1,1,0,0,0
"SUNRAY ELECTRONICS (HK) CO./SPECIALTY-GREATERCHINA-RESELLER","SPECIALTY-GREATERCHINA-RESELLER",26650,24752.35,22800,1,35000,2,0,1,1,0,0,0
"ZENIG SYNERGY SDN. BHD/SPECIALTY-PSG","SPECIALTY-PSG",3746.75,2574.9,0,1,52500,1,0,3,3,0,0,0
"ZHUHAI WINGPOW EROTIC & NOVELTY MANUFACTURING CO. LTD/BRANCH-SHENZHEN1","BRANCH-SHENZHEN1",2964.93250774813,2337.26743877267,1450.7357104146,2,6869,2,1,2,2,0,0,0
" HIWORLD TECHNOLOGY (SHENZHEN) CO., LTD./BRANCH-SHENZHEN3","BRANCH-SHENZHEN3",1401.6,1296.8256,1401.6,1,1920,1,0,1,1,0,0,0
"FREETECH(HANGZHOU) INTELLIGENT SYSTEMS CO., LTD/BRANCH-ZHEJIANG/FUJIAN","BRANCH-ZHEJIANG/FUJIAN",1780.2995190835,1419.50087912761,0,1,2,1,0,1,1,0,0,0
"DEQUN TECHNOLOGY CO.,LTD/SPECIALTY-GREATERCHINA-RESELLER","SPECIALTY-GREATERCHINA-RESELLER",11496.8,9993.51466,2026.2,5,1741,6,1,9,5,1,0,0
"GNS TRADING/BRANCH-KOREA1","BRANCH-KOREA1",25488.7706968911496,19650.32693951826855,18619.728360023849262,2,6967,5,1,7,5,0,0,0
"SUPER DARTER CORPORATION/SPECIALTY-GREATERCHINA-RESELLER","SPECIALTY-GREATERCHINA-RESELLER",8030.67,6970.29,7079.07,1,693000,5,1,1,1,1,0,0
"JIANGMEN HOUJIE ELECTRONIC CO.,LTD/SPECIALTY-PSG","SPECIALTY-PSG",19434.8145198569152,17232.2655831657056,332.267360817697557,1,410180,7,3,13,3,1,0,0
"PT WAHYU KARTUMASINDO/BRANCH-TVIP","BRANCH-TVIP",368003.15,359297.8326,306003.15,1,695367,4,2,3,2,1,0,0
"SHENYANG STRONG GENERAL ELECTRIC CO.,LTD/BRANCH-CHINA-NORTHEAST","BRANCH-CHINA-NORTHEAST",8066.037272604249,7627.702968812417,6180,2,23800,3,1,4,3,1,0,0
"RADIANT ELECTRONICS/BRANCH-INDIA","BRANCH-INDIA",11088,10175.1552,0.000000000000227,1,720,3,0,1,1,0,0,0
"GEWISE INDUSTRIAL INC/BRANCH-HSINCHU/KH","BRANCH-HSINCHU/KH",215951.32,192856.73369,149795.999999999999091,19,501741,12,3,36,19,1,0,0
"C-TEL/BRANCH-KOREA1","BRANCH-KOREA1",1239.94788624826,1113.68929421807,1239.94788624826,1,2000,1,0,1,1,0,0,0
"MYEONGSEONG ELECTRONICS/BRANCH-KOREA1","BRANCH-KOREA1",30981.37017322386,26959.68009884803,14662.597116211586,1,29600,4,1,1,1,0,0,0
"MKS CORP./BRANCH-TAIPEI2","BRANCH-TAIPEI2",71908.5891,53720.76123,21727,4,226390,10,1,11,6,1,0,0
"SHENZHEN ZHENG YI HUI TECHNOLOGY CO.,LTD/BRANCH-SHENZHEN1","BRANCH-SHENZHEN1",21624,20509.77126,-28.9800000000005,2,726,2,0,2,2,1,0,0
"GLOBE ELECTRONIC CORP/SPECIALTY-GREATERCHINA-RESELLER","SPECIALTY-GREATERCHINA-RESELLER",2070,1990.25,3933,1,50000,2,0,1,1,0,0,0
"ZHUHAI ARTON ELECTRONICS TECHNOLOGY CO.,LTD/BRANCH-CHINASOUTH","BRANCH-CHINASOUTH",5985,5776.5,5985,1,150000,1,0,1,1,0,0,0
"MULTICOM INDUSTRIES LIMITED/BRANCH-HONGKONG1","BRANCH-HONGKONG1",1600,1259.8,0,1,5000,1,0,1,1,1,0,0
"DUONG LONG CO.,LTD/BRANCH-TVIP","BRANCH-TVIP",11480,10092.2,5750,2,25000,1,0,3,3,0,0,0
"HUBEI CHUHANG ELECTRONICS TECHNOLOGY CO.LTD/BRANCH-CHINA-CENTRALWEST","BRANCH-CHINA-CENTRALWEST",5698.8,5223.99694,5698.8,1,634,2,1,4,2,0,0,0
"LIGHTFORCE AUSTRALIA PTY LTD/BRANCH-ANZ","BRANCH-ANZ",35722.95917593800411,26232.071359650153026,33281.504934049885542,19,95810,6,0,33,16,0,0,0
"BSITA HK CO., LIMITED/BRANCH-HONGKONG1","BRANCH-HONGKONG1",26705,22993.724,0,1,2150,3,0,3,1,0,0,0
"BEIJING HIRAIN TECHNOLOGY CO., LTD./SPECIALTY-SEED-CENTRAL-NORTH","SPECIALTY-SEED-CENTRAL-NORTH",3080.581999351494,2480.729861103478,3097.625708077401,1,10,4,1,2,1,1,0,0
"SCHAFFNER EMC CO.,LTD./BRANCH-TVIP","BRANCH-TVIP",2224,1621.6,0,1,16000,1,0,1,1,0,0,0
"WUHU ANRUI OPTOELECTRONICS CO., LTD. SOUTHWEST BRANCH/SPECIALTY-SEED-CENTRAL-NORTH","SPECIALTY-SEED-CENTRAL-NORTH",237466.463514068795,200549.049755972967,297664.824694717258,2,344500,7,3,5,3,1,0,0
"BJ HAI TIAN  CHENG XIN TRADER/SPECIALTY-GREATERCHINA-RESELLER","SPECIALTY-GREATERCHINA-RESELLER",4940,4441.29,0,2,11000,1,0,2,2,1,0,0
